"","x"
"11533",-1000
"11534",-1000
"11535",0
"11536",0
"11537",0
"11538",-1000
"11539",0
"11540",0
"11541",0
"11542",0
"11543",0
"11544",0
"11545",0
"11546",0
"11547",-1000
"11548",-1000
"11549",-1000
"11550",0
"11551",-1000
"11552",0
"11553",-1000
"11554",-1000
"11555",-1000
"11556",0
"11557",-1000
"11558",0
"11559",0
"11560",0
"11561",0
"11562",0
"11563",0
"11564",0
"11565",-1000
"11566",0
"11567",0
"11568",0
"11569",0
"11570",-1000
"11571",0
"11572",0
"11573",0
"11574",0
"11575",0
"11576",0
"11577",0
"11578",-1000
"11579",-1000
"11580",0
"11581",0
"11582",0
"11583",0
"11584",0
"11585",0
"11586",0
"11587",0
"11588",-1000
"11589",0
"11590",0
"11591",-1000
"11592",-1000
"11593",0
"11594",0
"11595",0
"11596",0
"11597",0
"11598",0
"11599",0
"11600",0
"11601",-1000
"11602",0
"11603",0
"11604",0
"11605",-1000
"11606",-1000
"11607",0
"11608",0
"11609",0
"11610",0
"11611",-1000
"11612",-1000
"11613",-1000
"11614",-1000
"11615",0
"11616",-1000
"11617",0
"11618",0
"11619",-1000
"11620",-1000
"11621",-1000
"11622",-1000
"11623",-1000
"11624",-1000
"11625",-1000
"11626",0
"11627",0
"11628",-1000
"11629",-1000
"11630",-1000
"11631",0
"11632",-1000
"11633",-1000
"11634",0
"11635",0
"11636",-1000
"11637",-1000
"11638",-1000
"11639",-1000
"11640",-1000
"11641",-1000
"11642",-1000
"11643",-1000
"11644",-1000
"11645",0
"11646",0
"11647",0
"11648",0
"11649",0
"11650",0
"11651",0
"11652",0
"11653",-1000
"11654",0
"11655",0
"11656",0
"11657",0
"11658",-1000
"11659",-1000
"11660",-1000
"11661",0
"11662",0
"11663",-1000
"11664",-1000
"11665",-1000
"11666",-1000
"11667",0
"11668",0
"11669",-1000
"11670",-1000
"11671",-1000
"11672",0
"11673",-1000
"11674",-1000
"11675",-1000
"11676",0
"11677",0
"11678",0
"11679",0
"11680",0
"11681",0
"11682",-1000
"11683",-1000
"11684",-1000
"11685",-1000
"11686",0
"11687",0
"11688",-1000
"11689",0
"11690",-1000
"11691",-1000
"11692",-1000
"11693",-1000
"11694",-1000
"11695",0
"11696",0
"11697",-1000
"11698",-1000
"11699",-1000
"11700",-1000
"11701",-1000
"11702",0
"11703",0
"11704",-1000
"11705",-1000
"11706",0
"11707",-1000
"11708",0
"11709",0
"11710",0
"11711",-1000
"11712",-1000
"11713",-1000
"11714",-1000
"11715",-1000
"11716",-1000
"11717",-1000
"11718",0
"11719",-1000
"11720",-1000
"11721",0
"11722",-1000
"11723",-1000
"11724",-1000
"11725",-1000
"11726",-1000
"11727",0
"11728",0
"11729",-1000
"11730",-1000
"11731",0
"11732",-1000
"11733",-1000
"11734",-1000
"11735",-1000
"11736",-1000
"11737",0
"11738",0
"11739",-1000
"11740",-1000
"11741",0
"11742",0
"11743",-1000
"11744",-1000
"11745",-1000
"11746",-1000
"11747",-1000
"11748",-1000
"11749",0
"11750",-1000
"11751",-1000
"11752",-1000
"11753",-1000
"11754",0
"11755",0
"11756",0
"11757",0
"11758",0
"11759",-1000
"11760",0
"11761",-1000
"11762",-1000
"11763",-1000
"11764",-1000
"11765",0
"11766",-1000
"11767",0
"11768",0
"11769",-1000
"11770",-1000
"11771",-1000
"11772",0
"11773",0
"11774",-1000
"11775",-1000
"11776",-1000
"11777",0
"11778",-1000
"11779",-1000
"11780",-1000
"11781",0
"11782",0
"11783",0
"11784",-1000
"11785",0
"11786",0
"11787",0
"11788",0
"11789",0
"11790",-1000
"11791",0
"11792",0
"11793",0
"11794",0
"11795",0
"11796",-1000
"11797",0
"11798",0
"11799",-1000
"11800",0
"11801",-1000
"11802",0
"11803",-1000
"11804",-1000
"11805",-1000
"11806",0
"11807",0
"11808",0
"11809",-1000
"11810",-1000
"11811",0
"11812",-1000
"11813",-1000
"11814",-1000
"11815",-1000
"11816",-1000
"11817",-1000
"11818",-1000
"11819",0
"11820",0
"11821",0
"11822",-1000
"11823",-1000
"11824",-1000
"11825",0
"11826",0
"11827",0
"11828",0
"11829",0
"11830",-1000
"11831",-1000
"11832",-1000
"11833",-1000
"11834",-1000
"11835",-1000
"11836",-1000
"11837",-1000
"11838",-1000
"11839",-1000
"11840",-1000
"11841",-1000
"11842",-1000
"11843",0
"11844",0
"11845",0
"11846",-1000
"11847",-1000
"11848",-1000
"11849",0
"11850",0
"11851",0
"11852",0
"11853",0
"11854",0
"11855",0
"11856",-1000
"11857",-1000
"11858",0
"11859",0
"11860",0
"11861",0
"11862",0
"11863",0
"11864",0
"11865",-1000
"11866",-1000
"11867",0
"11868",0
"11869",0
"11870",0
"11871",0
"11872",0
"11873",0
"11874",0
"11875",0
"11876",-1000
"11877",-1000
"11878",-1000
"11879",-1000
"11880",0
"11881",0
"11882",0
"11883",-1000
"11884",0
"11885",-1000
"11886",-1000
"11887",0
"11888",0
"11889",-1000
"11890",-1000
"11891",0
"11892",0
"11893",0
"11894",0
"11895",-1000
"11896",0
"11897",0
"11898",0
"11899",-1000
"11900",-1000
"11901",0
"11902",0
"11903",-1000
"11904",0
"11905",-1000
"11906",-1000
"11907",0
"11908",-1000
"11909",0
"11910",-1000
"11911",0
"11912",0
"11913",0
"11914",0
"11915",0
"11916",0
"11917",0
"11918",0
"11919",-1000
"11920",0
"11921",-1000
"11922",-1000
"11923",-1000
"11924",-1000
"11925",-1000
"11926",-1000
"11927",-1000
"11928",0
"11929",0
"11930",0
"11931",-1000
"11932",0
"11933",0
"11934",0
"11935",0
"11936",0
"11937",0
"11938",0
"11939",-1000
"11940",-1000
"11941",-1000
"11942",-1000
"11943",-1000
"11944",0
"11945",0
"11946",0
"11947",0
"11948",-1000
"11949",-1000
"11950",-1000
"11951",0
"11952",0
"11953",-1000
"11954",-1000
"11955",-1000
"11956",-1000
"11957",-1000
"11958",-1000
"11959",0
"11960",-1000
"11961",-1000
"11962",-1000
"11963",-1000
"11964",-1000
"11965",-1000
"11966",-1000
"11967",-1000
"11968",-1000
"11969",-1000
"11970",0
"11971",-1000
"11972",-1000
"11973",-1000
"11974",-1000
"11975",-1000
"11976",-1000
"11977",-1000
"11978",-1000
"11979",-1000
"11980",-1000
"11981",-1000
"11982",-1000
"11983",-1000
"11984",-1000
"11985",-1000
"11986",-1000
"11987",-1000
"11988",-1000
"11989",-1000
"11990",-1000
"11991",-1000
"11992",-1000
"11993",0
"11994",-1000
"11995",0
"11996",0
"11997",0
"11998",0
"11999",-1000
"12000",-1000
"12001",-1000
"12002",0
"12003",0
"12004",0
"12005",0
"12006",0
"12007",0
"12008",0
"12009",0
"12010",0
"12011",0
"12012",0
"12013",0
"12014",0
"12015",0
"12016",0
"12017",0
"12018",0
"12019",0
"12020",-1000
"12021",0
"12022",0
"12023",0
"12024",0
"12025",0
"12026",0
"12027",0
"12028",0
"12029",0
"12030",0
"12031",0
"12032",0
"12033",-1000
"12034",0
"12035",-1000
"12036",-1000
"12037",-1000
"12038",-1000
"12039",0
"12040",0
"12041",0
"12042",-1000
"12043",0
"12044",0
"12045",0
"12046",-1000
"12047",0
"12048",-1000
"12049",-1000
"12050",-1000
"12051",-1000
"12052",-1000
"12053",-1000
"12054",0
"12055",0
"12056",0
"12057",0
"12058",-1000
"12059",-1000
"12060",0
"12061",-1000
"12062",0
"12063",-1000
"12064",-1000
"12065",-1000
"12066",-1000
"12067",-1000
"12068",0
"12069",-1000
"12070",0
"12071",-1000
"12072",-1000
"12073",0
"12074",-1000
"12075",-1000
"12076",-1000
"12077",-1000
"12078",-1000
"12079",-1000
"12080",-1000
"12081",0
"12082",0
"12083",0
"12084",0
"12085",0
"12086",-1000
"12087",0
"12088",0
"12089",-1000
"12090",-1000
"12091",0
"12092",-1000
"12093",-1000
"12094",0
"12095",0
"12096",-1000
"12097",0
"12098",0
"12099",0
"12100",-1000
"12101",-1000
"12102",0
"12103",-1000
"12104",-1000
"12105",-1000
"12106",0
"12107",0
"12108",-1000
"12109",-1000
"12110",-1000
"12111",-1000
"12112",-1000
"12113",-1000
"12114",-1000
"12115",-1000
"12116",-1000
"12117",-1000
"12118",-1000
"12119",-1000
"12120",-1000
"12121",-1000
"12122",-1000
"12123",0
"12124",0
"12125",-1000
"12126",-1000
"12127",-1000
"12128",-1000
"12129",-1000
"12130",-1000
"12131",-1000
"12132",-1000
"12133",-1000
"12134",-1000
"12135",-1000
"12136",0
"12137",-1000
"12138",-1000
"12139",-1000
"12140",0
"12141",0
"12142",-1000
"12143",0
"12144",0
"12145",-1000
"12146",0
"12147",0
"12148",-1000
"12149",-1000
"12150",0
"12151",-1000
"12152",0
"12153",0
"12154",-1000
"12155",0
"12156",-1000
"12157",0
"12158",-1000
"12159",-1000
"12160",-1000
"12161",-1000
"12162",-1000
"12163",0
"12164",-1000
"12165",-1000
"12166",0
"12167",0
"12168",0
"12169",0
"12170",0
"12171",0
"12172",0
"12173",-1000
"12174",0
"12175",0
"12176",-1000
"12177",0
"12178",-1000
"12179",-1000
"12180",-1000
"12181",-1000
"12182",0
"12183",0
"12184",-1000
"12185",-1000
"12186",-1000
"12187",-1000
"12188",-1000
"12189",-1000
"12190",0
"12191",0
"12192",0
"12193",0
"12194",0
"12195",0
"12196",-1000
"12197",-1000
"12198",-1000
"12199",-1000
"12200",-1000
"12201",0
"12202",0
"12203",0
"12204",-1000
"12205",0
"12206",-1000
"12207",0
"12208",0
"12209",0
"12210",0
"12211",-1000
"12212",-1000
"12213",0
"12214",-1000
"12215",0
"12216",-1000
"12217",0
"12218",0
"12219",0
"12220",-1000
"12221",0
"12222",0
"12223",0
"12224",-1000
"12225",-1000
"12226",-1000
"12227",-1000
"12228",-1000
"12229",-1000
"12230",-1000
"12231",0
"12232",0
"12233",-1000
"12234",0
"12235",0
"12236",-1000
"12237",-1000
"12238",-1000
"12239",0
"12240",0
"12241",0
"12242",0
"12243",0
"12244",0
"12245",-1000
"12246",0
"12247",0
"12248",0
"12249",-1000
"12250",0
"12251",0
"12252",0
"12253",-1000
"12254",-1000
"12255",-1000
"12256",-1000
"12257",-1000
"12258",-1000
"12259",-1000
"12260",0
"12261",0
"12262",-1000
"12263",-1000
"12264",-1000
"12265",0
"12266",-1000
"12267",0
"12268",0
"12269",0
"12270",0
"12271",0
"12272",-1000
"12273",-1000
"12274",-1000
"12275",-1000
"12276",-1000
"12277",-1000
"12278",-1000
"12279",0
"12280",-1000
"12281",0
"12282",-1000
"12283",-1000
"12284",-1000
"12285",-1000
"12286",-1000
"12287",-1000
"12288",0
"12289",0
"12290",-1000
"12291",0
"12292",-1000
"12293",0
"12294",-1000
"12295",-1000
"12296",0
"12297",-1000
"12298",0
"12299",0
"12300",0
"12301",-1000
"12302",-1000
"12303",0
"12304",0
"12305",0
"12306",-1000
"12307",0
"12308",-1000
"12309",0
"12310",-1000
"12311",-1000
"12312",-1000
"12313",0
"12314",0
"12315",-1000
"12316",0
"12317",-1000
"12318",-1000
"12319",0
"12320",0
"12321",-1000
"12322",-1000
"12323",-1000
"12324",-1000
"12325",0
"12326",0
"12327",0
"12328",-1000
"12329",0
"12330",0
"12331",0
"12332",0
"12333",0
"12334",0
"12335",0
"12336",-1000
"12337",0
"12338",-1000
"12339",0
"12340",0
"12341",0
"12342",0
"12343",-1000
"12344",-1000
"12345",-1000
"12346",0
"12347",0
"12348",-1000
"12349",0
"12350",0
"12351",-1000
"12352",0
"12353",0
"12354",0
"12355",-1000
"12356",-1000
"12357",-1000
"12358",-1000
"12359",0
"12360",0
"12361",-1000
"12362",0
"12363",-1000
"12364",-1000
"12365",-1000
"12366",-1000
"12367",-1000
"12368",-1000
"12369",0
"12370",0
"12371",-1000
"12372",-1000
"12373",0
"12374",0
"12375",-1000
"12376",-1000
"12377",-1000
"12378",0
"12379",-1000
"12380",0
"12381",-1000
"12382",-1000
"12383",0
"12384",0
"12385",-1000
"12386",-1000
"12387",0
"12388",0
"12389",-1000
"12390",-1000
"12391",0
"12392",0
"12393",-1000
"12394",-1000
"12395",-1000
"12396",-1000
"12397",-1000
"12398",-1000
"12399",-1000
"12400",-1000
"12401",-1000
"12402",-1000
"12403",-1000
"12404",0
"12405",0
"12406",0
"12407",0
"12408",-1000
"12409",0
"12410",-1000
"12411",0
"12412",-1000
"12413",-1000
"12414",-1000
"12415",-1000
"12416",-1000
"12417",-1000
"12418",-1000
"12419",-1000
"12420",-1000
"12421",-1000
"12422",-1000
"12423",-1000
"12424",-1000
"12425",-1000
"12426",-1000
"12427",0
"12428",-1000
"12429",0
"12430",-1000
"12431",-1000
"12432",0
"12433",-1000
"12434",-1000
"12435",-1000
"12436",0
"12437",-1000
"12438",-1000
"12439",-1000
"12440",-1000
"12441",-1000
"12442",0
"12443",0
"12444",0
"12445",-1000
"12446",-1000
"12447",0
"12448",0
"12449",-1000
"12450",0
"12451",-1000
"12452",0
"12453",-1000
"12454",0
"12455",0
"12456",0
"12457",0
"12458",0
"12459",-1000
"12460",-1000
"12461",-1000
"12462",-1000
"12463",0
"12464",0
"12465",-1000
"12466",0
"12467",0
"12468",0
"12469",-1000
"12470",-1000
"12471",0
"12472",0
"12473",0
"12474",0
"12475",0
"12476",-1000
"12477",-1000
"12478",-1000
"12479",0
"12480",-1000
"12481",0
"12482",-1000
"12483",0
"12484",0
"12485",-1000
"12486",-1000
"12487",0
"12488",0
"12489",-1000
"12490",0
"12491",0
"12492",0
"12493",0
"12494",0
"12495",0
"12496",0
"12497",0
"12498",-1000
"12499",-1000
"12500",-1000
"12501",0
"12502",-1000
"12503",0
"12504",0
"12505",-1000
"12506",-1000
"12507",-1000
"12508",-1000
"12509",-1000
"12510",0
"12511",0
"12512",-1000
"12513",-1000
"12514",0
"12515",0
"12516",0
"12517",0
"12518",0
"12519",-1000
"12520",0
"12521",-1000
"12522",0
"12523",0
"12524",-1000
"12525",-1000
"12526",0
"12527",-1000
"12528",-1000
"12529",0
"12530",-1000
"12531",0
"12532",-1000
"12533",0
"12534",0
"12535",-1000
"12536",-1000
"12537",-1000
"12538",-1000
"12539",-1000
"12540",-1000
"12541",-1000
"12542",-1000
"12543",0
"12544",0
"12545",0
"12546",-1000
"12547",-1000
"12548",-1000
"12549",0
"12550",0
"12551",0
"12552",-1000
"12553",0
"12554",-1000
"12555",-1000
"12556",0
"12557",-1000
"12558",0
"12559",-1000
"12560",0
"12561",-1000
"12562",-1000
"12563",0
"12564",-1000
"12565",0
"12566",-1000
"12567",0
"12568",0
"12569",0
"12570",-1000
"12571",-1000
"12572",0
"12573",-1000
"12574",-1000
"12575",-1000
"12576",-1000
"12577",-1000
"12578",0
"12579",-1000
"12580",-1000
"12581",-1000
"12582",0
"12583",0
"12584",0
"12585",0
"12586",0
"12587",0
"12588",0
"12589",-1000
"12590",0
"12591",-1000
"12592",0
"12593",0
"12594",0
"12595",-1000
"12596",-1000
"12597",0
"12598",0
"12599",-1000
"12600",-1000
"12601",0
"12602",0
"12603",-1000
"12604",0
"12605",0
"12606",0
"12607",0
"12608",0
"12609",-1000
"12610",0
"12611",-1000
"12612",-1000
"12613",0
"12614",-1000
"12615",-1000
"12616",0
"12617",0
"12618",-1000
"12619",0
"12620",-1000
"12621",-1000
"12622",0
"12623",0
"12624",0
"12625",-1000
"12626",-1000
"12627",-1000
"12628",-1000
"12629",-1000
"12630",0
"12631",0
"12632",0
"12633",0
"12634",-1000
"12635",0
"12636",0
"12637",0
"12638",0
"12639",0
"12640",-1000
"12641",-1000
"12642",0
"12643",0
"12644",0
"12645",-1000
"12646",0
"12647",-1000
"12648",0
"12649",0
"12650",0
"12651",-1000
"12652",-1000
"12653",-1000
"12654",0
"12655",0
"12656",-1000
"12657",0
"12658",0
"12659",-1000
"12660",0
"12661",-1000
"12662",-1000
"12663",-1000
"12664",-1000
"12665",0
"12666",-1000
"12667",-1000
"12668",-1000
"12669",-1000
"12670",-1000
"12671",-1000
"12672",0
"12673",-1000
"12674",0
"12675",-1000
"12676",-1000
"12677",-1000
"12678",-1000
"12679",-1000
"12680",-1000
"12681",-1000
"12682",-1000
"12683",-1000
"12684",0
"12685",0
"12686",0
"12687",0
"12688",-1000
"12689",0
"12690",0
"12691",0
"12692",0
"12693",-1000
"12694",0
"12695",0
"12696",-1000
"12697",-1000
"12698",0
"12699",-1000
"12700",-1000
"12701",0
"12702",0
"12703",0
"12704",-1000
"12705",0
"12706",-1000
"12707",-1000
"12708",-1000
"12709",0
"12710",0
"12711",0
"12712",-1000
"12713",-1000
"12714",-1000
"12715",0
"12716",0
"12717",0
"12718",0
"12719",0
"12720",-1000
"12721",0
"12722",0
"12723",0
"12724",0
"12725",0
"12726",-1000
"12727",-1000
"12728",0
"12729",0
"12730",-1000
"12731",-1000
"12732",-1000
"12733",-1000
"12734",-1000
"12735",0
"12736",-1000
"12737",-1000
"12738",-1000
"12739",0
"12740",-1000
"12741",-1000
"12742",-1000
"12743",0
"12744",0
"12745",-1000
"12746",-1000
"12747",0
"12748",0
"12749",0
"12750",0
"12751",-1000
"12752",0
"12753",-1000
"12754",-1000
"12755",-1000
"12756",-1000
"12757",0
"12758",-1000
"12759",0
"12760",0
"12761",0
"12762",-1000
"12763",-1000
"12764",0
"12765",-1000
"12766",-1000
"12767",-1000
"12768",-1000
"12769",0
"12770",0
"12771",-1000
"12772",0
"12773",0
"12774",0
"12775",-1000
"12776",0
"12777",0
"12778",-1000
"12779",0
"12780",0
"12781",0
"12782",0
"12783",0
"12784",0
"12785",0
"12786",0
"12787",0
"12788",-1000
"12789",-1000
"12790",0
"12791",0
"12792",-1000
"12793",0
"12794",0
"12795",-1000
"12796",-1000
"12797",-1000
"12798",0
"12799",0
"12800",0
"12801",-1000
"12802",-1000
"12803",-1000
"12804",0
"12805",-1000
"12806",-1000
"12807",-1000
"12808",-1000
"12809",-1000
"12810",0
"12811",0
"12812",-1000
"12813",-1000
"12814",-1000
"12815",-1000
"12816",0
"12817",0
"12818",-1000
"12819",-1000
"12820",-1000
"12821",-1000
"12822",0
"12823",-1000
"12824",-1000
"12825",-1000
"12826",-1000
"12827",-1000
"12828",-1000
"12829",-1000
"12830",0
"12831",-1000
"12832",-1000
"12833",-1000
"12834",-1000
"12835",0
"12836",-1000
"12837",-1000
"12838",-1000
"12839",-1000
"12840",0
"12841",0
"12842",-1000
"12843",0
"12844",0
"12845",-1000
"12846",-1000
"12847",-1000
"12848",-1000
"12849",0
"12850",-1000
"12851",-1000
"12852",-1000
"12853",-1000
"12854",0
"12855",-1000
"12856",0
"12857",0
"12858",0
"12859",0
"12860",0
"12861",-1000
"12862",-1000
"12863",0
"12864",0
"12865",0
"12866",0
"12867",0
"12868",0
"12869",0
"12870",0
"12871",0
"12872",-1000
"12873",0
"12874",-1000
"12875",0
"12876",-1000
"12877",-1000
"12878",0
"12879",0
"12880",0
"12881",-1000
"12882",0
"12883",-1000
"12884",-1000
"12885",-1000
"12886",-1000
"12887",-1000
"12888",0
"12889",-1000
"12890",0
"12891",0
"12892",-1000
"12893",-1000
"12894",-1000
"12895",0
"12896",0
"12897",0
"12898",0
"12899",-1000
"12900",-1000
"12901",-1000
"12902",0
"12903",-1000
"12904",-1000
"12905",0
"12906",0
"12907",0
"12908",0
"12909",0
"12910",-1000
"12911",-1000
"12912",-1000
"12913",-1000
"12914",-1000
"12915",0
"12916",0
"12917",0
"12918",0
"12919",-1000
"12920",0
"12921",-1000
"12922",0
"12923",-1000
"12924",-1000
"12925",-1000
"12926",-1000
"12927",-1000
"12928",-1000
"12929",0
"12930",0
"12931",-1000
"12932",-1000
"12933",-1000
"12934",-1000
"12935",0
"12936",0
"12937",0
"12938",-1000
"12939",-1000
"12940",0
"12941",0
"12942",0
"12943",0
"12944",0
"12945",-1000
"12946",0
"12947",0
"12948",0
"12949",0
"12950",-1000
"12951",-1000
"12952",0
"12953",-1000
"12954",-1000
"12955",-1000
"12956",0
"12957",0
"12958",-1000
"12959",0
"12960",0
"12961",-1000
"12962",0
"12963",0
"12964",0
"12965",0
"12966",0
"12967",0
"12968",0
"12969",-1000
"12970",-1000
"12971",0
"12972",0
"12973",-1000
"12974",0
"12975",-1000
"12976",0
"12977",0
"12978",-1000
"12979",0
"12980",-1000
"12981",0
"12982",0
"12983",0
"12984",-1000
"12985",0
"12986",0
"12987",0
"12988",0
"12989",0
"12990",-1000
"12991",0
"12992",0
"12993",-1000
"12994",-1000
"12995",0
"12996",-1000
"12997",-1000
"12998",-1000
"12999",-1000
"13000",-1000
"13001",0
"13002",0
"13003",0
"13004",-1000
"13005",-1000
"13006",-1000
"13007",0
"13008",0
"13009",-1000
"13010",-1000
"13011",-1000
"13012",0
"13013",0
"13014",0
"13015",0
"13016",-1000
"13017",0
"13018",0
"13019",0
"13020",0
"13021",-1000
"13022",-1000
"13023",0
"13024",-1000
"13025",-1000
"13026",0
"13027",0
"13028",0
"13029",0
"13030",0
"13031",0
"13032",-1000
"13033",-1000
"13034",-1000
"13035",0
"13036",0
"13037",-1000
"13038",-1000
"13039",0
"13040",0
"13041",0
"13042",-1000
"13043",-1000
"13044",0
"13045",-1000
"13046",-1000
"13047",-1000
"13048",-1000
"13049",0
"13050",-1000
"13051",-1000
"13052",0
"13053",0
"13054",-1000
"13055",0
"13056",0
"13057",0
"13058",-1000
"13059",-1000
"13060",0
"13061",-1000
"13062",-1000
"13063",0
"13064",0
"13065",0
"13066",0
"13067",0
"13068",0
"13069",-1000
"13070",-1000
"13071",0
"13072",0
"13073",0
"13074",-1000
"13075",0
"13076",-1000
"13077",0
"13078",-1000
"13079",0
"13080",0
"13081",-1000
"13082",-1000
"13083",-1000
"13084",-1000
"13085",-1000
"13086",0
"13087",0
"13088",0
"13089",-1000
"13090",-1000
"13091",0
"13092",0
"13093",0
"13094",0
"13095",-1000
"13096",0
"13097",0
"13098",0
"13099",0
"13100",0
"13101",0
"13102",0
"13103",0
"13104",-1000
"13105",0
"13106",0
"13107",0
"13108",-1000
"13109",-1000
"13110",-1000
"13111",-1000
"13112",-1000
"13113",0
"13114",-1000
"13115",-1000
"13116",-1000
"13117",-1000
"13118",-1000
"13119",-1000
"13120",0
"13121",-1000
"13122",0
"13123",-1000
"13124",-1000
"13125",-1000
"13126",-1000
"13127",0
"13128",-1000
"13129",-1000
"13130",0
"13131",-1000
"13132",0
"13133",0
"13134",0
"13135",-1000
"13136",-1000
"13137",-1000
"13138",0
"13139",0
"13140",0
"13141",-1000
"13142",0
"13143",0
"13144",0
"13145",0
"13146",0
"13147",0
"13148",-1000
"13149",0
"13150",0
"13151",0
"13152",-1000
"13153",0
"13154",0
"13155",0
"13156",0
"13157",0
"13158",-1000
"13159",0
"13160",-1000
"13161",0
"13162",0
"13163",0
"13164",-1000
"13165",0
"13166",-1000
"13167",0
"13168",0
"13169",0
"13170",-1000
"13171",-1000
"13172",-1000
"13173",0
"13174",0
"13175",0
"13176",-1000
"13177",-1000
"13178",0
"13179",-1000
"13180",-1000
"13181",-1000
"13182",-1000
"13183",0
"13184",0
"13185",0
"13186",-1000
"13187",0
"13188",0
"13189",0
"13190",-1000
"13191",-1000
"13192",0
"13193",-1000
"13194",-1000
"13195",0
"13196",0
"13197",-1000
"13198",-1000
"13199",-1000
"13200",0
"13201",-1000
"13202",0
"13203",0
"13204",-1000
"13205",0
"13206",0
"13207",0
"13208",-1000
"13209",-1000
"13210",0
"13211",0
"13212",0
"13213",0
"13214",0
"13215",0
"13216",-1000
"13217",-1000
"13218",-1000
"13219",0
"13220",0
"13221",0
"13222",0
"13223",0
"13224",-1000
"13225",-1000
"13226",0
"13227",0
"13228",-1000
"13229",0
"13230",0
"13231",-1000
"13232",0
"13233",0
"13234",-1000
"13235",-1000
"13236",-1000
"13237",-1000
"13238",0
"13239",0
"13240",0
"13241",0
"13242",0
"13243",-1000
"13244",0
"13245",0
"13246",-1000
"13247",0
"13248",0
"13249",0
"13250",-1000
"13251",0
"13252",0
"13253",0
"13254",-1000
"13255",0
"13256",0
"13257",0
"13258",-1000
"13259",-1000
"13260",0
"13261",-1000
"13262",-1000
"13263",-1000
"13264",-1000
"13265",-1000
"13266",0
"13267",-1000
"13268",0
"13269",-1000
"13270",-1000
"13271",0
"13272",-1000
"13273",-1000
"13274",0
"13275",0
"13276",0
"13277",-1000
"13278",-1000
"13279",-1000
"13280",-1000
"13281",-1000
"13282",0
"13283",-1000
"13284",-1000
"13285",0
"13286",0
"13287",0
"13288",0
"13289",-1000
"13290",-1000
"13291",0
"13292",0
"13293",0
"13294",-1000
"13295",0
"13296",-1000
"13297",-1000
"13298",-1000
"13299",-1000
"13300",-1000
"13301",-1000
"13302",0
"13303",-1000
"13304",0
"13305",-1000
"13306",-1000
"13307",-1000
"13308",-1000
"13309",-1000
"13310",-1000
"13311",-1000
"13312",0
"13313",0
"13314",-1000
"13315",-1000
"13316",-1000
"13317",-1000
"13318",0
"13319",-1000
"13320",-1000
"13321",0
"13322",0
"13323",0
"13324",0
"13325",0
"13326",0
"13327",0
"13328",0
"13329",-1000
"13330",-1000
"13331",-1000
"13332",-1000
"13333",0
"13334",0
"13335",-1000
"13336",0
"13337",0
"13338",0
"13339",-1000
"13340",0
"13341",0
"13342",0
"13343",-1000
"13344",-1000
"13345",-1000
"13346",-1000
"13347",-1000
"13348",-1000
"13349",-1000
"13350",-1000
"13351",-1000
"13352",-1000
"13353",-1000
"13354",-1000
"13355",-1000
"13356",0
"13357",-1000
"13358",0
"13359",-1000
"13360",0
"13361",-1000
"13362",-1000
"13363",-1000
"13364",-1000
"13365",-1000
"13366",-1000
"13367",-1000
"13368",-1000
"13369",-1000
"13370",0
"13371",-1000
"13372",-1000
"13373",-1000
"13374",-1000
"13375",0
"13376",0
"13377",-1000
"13378",0
"13379",-1000
"13380",0
"13381",-1000
"13382",-1000
"13383",-1000
"13384",-1000
"13385",-1000
"13386",-1000
"13387",-1000
"13388",-1000
"13389",-1000
"13390",0
"13391",-1000
"13392",-1000
"13393",-1000
"13394",-1000
"13395",0
"13396",-1000
"13397",-1000
"13398",0
"13399",-1000
"13400",-1000
"13401",-1000
"13402",-1000
"13403",0
"13404",-1000
"13405",-1000
"13406",-1000
"13407",-1000
"13408",0
"13409",-1000
"13410",-1000
"13411",-1000
"13412",-1000
"13413",-1000
"13414",-1000
"13415",-1000
"13416",-1000
"13417",-1000
"13418",-1000
"13419",-1000
"13420",-1000
"13421",-1000
"13422",0
"13423",-1000
"13424",-1000
"13425",-1000
"13426",-1000
"13427",-1000
"13428",-1000
"13429",-1000
"13430",0
"13431",-1000
"13432",-1000
"13433",-1000
"13434",-1000
"13435",-1000
"13436",-1000
"13437",-1000
"13438",-1000
"13439",-1000
"13440",-1000
"13441",-1000
"13442",-1000
"13443",-1000
"13444",-1000
"13445",-1000
"13446",-1000
"13447",-1000
"13448",-1000
"13449",-1000
"13450",-1000
"13451",-1000
"13452",-1000
"13453",-1000
"13454",-1000
"13455",-1000
"13456",-1000
"13457",-1000
"13458",-1000
"13459",-1000
"13460",-1000
"13461",-1000
"13462",-1000
"13463",-1000
"13464",-1000
"13465",-1000
"13466",-1000
"13467",-1000
"13468",0
"13469",-1000
"13470",-1000
"13471",-1000
"13472",-1000
"13473",-1000
"13474",0
"13475",-1000
"13476",0
"13477",0
"13478",-1000
"13479",-1000
"13480",-1000
"13481",-1000
"13482",-1000
"13483",-1000
"13484",-1000
"13485",0
"13486",0
"13487",-1000
"13488",0
"13489",-1000
"13490",-1000
"13491",-1000
"13492",-1000
"13493",-1000
"13494",-1000
"13495",-1000
"13496",-1000
"13497",0
"13498",-1000
"13499",-1000
"13500",0
"13501",0
"13502",-1000
"13503",0
"13504",0
"13505",0
"13506",-1000
"13507",-1000
"13508",0
"13509",0
"13510",0
"13511",0
"13512",-1000
"13513",-1000
"13514",-1000
